"Location","Year","Series","Series Code","Permits"
"NV Nevada",1986,"Units in All Multifamily Structures",3,"5,715"
"NV Nevada",1987,"Units in All Multifamily Structures",3,"6,167"
"NV Nevada",1988,"Units in All Multifamily Structures",3,"18,203"
"NV Nevada",1989,"Units in All Multifamily Structures",3,"13,106"
"NV Nevada",1990,"Units in All Multifamily Structures",3,"10,552"
"NV Nevada",1991,"Units in All Multifamily Structures",3,"5,632"
"NV Nevada",1992,"Units in All Multifamily Structures",3,"3,837"
"NV Nevada",1993,"Units in All Multifamily Structures",3,"3,831"
"NV Nevada",1994,"Units in All Multifamily Structures",3,"8,147"
"NV Nevada",1995,"Units in All Multifamily Structures",3,"10,334"
"NV Nevada",1996,"Units in All Multifamily Structures",3,"13,432"
"NV Nevada",1997,"Units in All Multifamily Structures",3,"11,349"
"NV Nevada",1998,"Units in All Multifamily Structures",3,"12,554"
"NV Nevada",1999,"Units in All Multifamily Structures",3,"8,360"
"NV Nevada",2000,"Units in All Multifamily Structures",3,"6,562"
"NV Nevada",2001,"Units in All Multifamily Structures",3,"9,120"
"NV Nevada",2002,"Units in All Multifamily Structures",3,"7,981"
"NV Nevada",2003,"Units in All Multifamily Structures",3,"10,276"
"NV Nevada",2004,"Units in All Multifamily Structures",3,"5,642"
"NV Nevada",2005,"Units in All Multifamily Structures",3,"10,182"
"NV Nevada",2006,"Units in All Multifamily Structures",3,"12,723"
"NV Nevada",2007,"Units in All Multifamily Structures",3,"10,953"
"NV Nevada",2008,"Units in All Multifamily Structures",3,"7,771"
"NV Nevada",2009,"Units in All Multifamily Structures",3,"2,219"
"NV Nevada",2010,"Units in All Multifamily Structures",3,"1,082"
"NV Nevada",2011,"Units in All Multifamily Structures",3,"1,482"
"NV Nevada",2012,"Units in All Multifamily Structures",3,"1,632"
"NV Nevada",2013,"Units in All Multifamily Structures",3,"2,204"
"NV Nevada",2014,"Units in All Multifamily Structures",3,"4,128"
"NV Nevada",2015,"Units in All Multifamily Structures",3,"3,661"
"NV Nevada",2016,"Units in All Multifamily Structures",3,"6,578"
"NV Nevada",2017,"Units in All Multifamily Structures",3,"6,778"
"NV Nevada",2018,"Units in All Multifamily Structures",3,"4,648"
"NV Nevada",2019,"Units in All Multifamily Structures",3,"7,055"
"NV Nevada",2020,"Units in All Multifamily Structures",3,"6,010"
"NV Nevada",2021,"Units in All Multifamily Structures",3,"7,111"
"NV Nevada",2022,"Units in All Multifamily Structures",3,"7,612"
"NV Nevada",2023,"Units in All Multifamily Structures",3,"5,412"
"NH New Hampshire",1980,"Total Units",1,"5,693"
"NH New Hampshire",1981,"Total Units",1,"4,801"
"NH New Hampshire",1982,"Total Units",1,"4,979"
"NH New Hampshire",1983,"Total Units",1,"8,323"
"NH New Hampshire",1984,"Total Units",1,"11,051"
"NH New Hampshire",1985,"Total Units",1,"17,769"
"NH New Hampshire",1986,"Total Units",1,"18,305"
"NH New Hampshire",1987,"Total Units",1,"14,834"
"NH New Hampshire",1988,"Total Units",1,"11,923"
"NH New Hampshire",1989,"Total Units",1,"7,389"
"NH New Hampshire",1990,"Total Units",1,"4,201"
"NH New Hampshire",1991,"Total Units",1,"3,720"
"NH New Hampshire",1992,"Total Units",1,"4,295"
"NH New Hampshire",1993,"Total Units",1,"4,460"
"NH New Hampshire",1994,"Total Units",1,"4,667"
"NH New Hampshire",1995,"Total Units",1,"4,423"
"NH New Hampshire",1996,"Total Units",1,"4,926"
"NH New Hampshire",1997,"Total Units",1,"5,404"
"NH New Hampshire",1998,"Total Units",1,"5,771"
"NH New Hampshire",1999,"Total Units",1,"6,326"
"NH New Hampshire",2000,"Total Units",1,"6,680"
"NH New Hampshire",2001,"Total Units",1,"6,624"
"NH New Hampshire",2002,"Total Units",1,"8,724"
"NH New Hampshire",2003,"Total Units",1,"8,641"
"NH New Hampshire",2004,"Total Units",1,"8,653"
"NH New Hampshire",2005,"Total Units",1,"7,586"
"NH New Hampshire",2006,"Total Units",1,"5,677"
"NH New Hampshire",2007,"Total Units",1,"4,561"
"NH New Hampshire",2008,"Total Units",1,"3,234"
"NH New Hampshire",2009,"Total Units",1,"2,287"
"NH New Hampshire",2010,"Total Units",1,"2,670"
"NH New Hampshire",2011,"Total Units",1,"2,346"
"NH New Hampshire",2012,"Total Units",1,"2,296"
"NH New Hampshire",2013,"Total Units",1,"2,788"
"NH New Hampshire",2014,"Total Units",1,"3,403"
"NH New Hampshire",2015,"Total Units",1,"3,761"
"NH New Hampshire",2016,"Total Units",1,"3,795"
"NH New Hampshire",2017,"Total Units",1,"3,624"
"NH New Hampshire",2018,"Total Units",1,"4,444"
"NH New Hampshire",2019,"Total Units",1,"4,742"
"NH New Hampshire",2020,"Total Units",1,"4,319"
"NH New Hampshire",2021,"Total Units",1,"4,891"
"NH New Hampshire",2022,"Total Units",1,"4,783"
"NH New Hampshire",2023,"Total Units",1,"4,555"
"NH New Hampshire",1980,"Units in Single Family Structures",2,"4,073"
"NH New Hampshire",1981,"Units in Single Family Structures",2,"3,380"
"NH New Hampshire",1982,"Units in Single Family Structures",2,"3,403"
"NH New Hampshire",1983,"Units in Single Family Structures",2,"5,856"
"NH New Hampshire",1984,"Units in Single Family Structures",2,"7,212"
"NH New Hampshire",1985,"Units in Single Family Structures",2,"10,500"
"NH New Hampshire",1986,"Units in Single Family Structures",2,"12,550"
"NH New Hampshire",1987,"Units in Single Family Structures",2,"11,131"
"NH New Hampshire",1988,"Units in Single Family Structures",2,"7,937"
"NH New Hampshire",1989,"Units in Single Family Structures",2,"5,664"
"NH New Hampshire",1990,"Units in Single Family Structures",2,"3,514"
"NH New Hampshire",1991,"Units in Single Family Structures",2,"3,531"
"NH New Hampshire",1992,"Units in Single Family Structures",2,"3,931"
"NH New Hampshire",1993,"Units in Single Family Structures",2,"3,987"
"NH New Hampshire",1994,"Units in Single Family Structures",2,"4,130"
"NH New Hampshire",1995,"Units in Single Family Structures",2,"4,105"
"NH New Hampshire",1996,"Units in Single Family Structures",2,"4,233"
"NH New Hampshire",1997,"Units in Single Family Structures",2,"4,598"
"NH New Hampshire",1998,"Units in Single Family Structures",2,"5,310"
"NH New Hampshire",1999,"Units in Single Family Structures",2,"5,696"
"NH New Hampshire",2000,"Units in Single Family Structures",2,"6,097"
"NH New Hampshire",2001,"Units in Single Family Structures",2,"5,910"
"NH New Hampshire",2002,"Units in Single Family Structures",2,"6,770"
"NH New Hampshire",2003,"Units in Single Family Structures",2,"6,583"
"NH New Hampshire",2004,"Units in Single Family Structures",2,"7,002"
"NH New Hampshire",2005,"Units in Single Family Structures",2,"6,432"
"NH New Hampshire",2006,"Units in Single Family Structures",2,"4,826"
"NH New Hampshire",2007,"Units in Single Family Structures",2,"3,772"
"NH New Hampshire",2008,"Units in Single Family Structures",2,"2,333"
"NH New Hampshire",2009,"Units in Single Family Structures",2,"1,662"
"NH New Hampshire",2010,"Units in Single Family Structures",2,"1,890"
"NH New Hampshire",2011,"Units in Single Family Structures",2,"1,606"
"NH New Hampshire",2012,"Units in Single Family Structures",2,"1,682"
"NH New Hampshire",2013,"Units in Single Family Structures",2,"2,136"
"NH New Hampshire",2014,"Units in Single Family Structures",2,"2,188"
"NH New Hampshire",2015,"Units in Single Family Structures",2,"2,422"
"NH New Hampshire",2016,"Units in Single Family Structures",2,"2,679"
"NH New Hampshire",2017,"Units in Single Family Structures",2,"2,710"
"NH New Hampshire",2018,"Units in Single Family Structures",2,"2,709"
